country,variable,percentile,year,value
OA,wwealg999i,p0p100,2002,0.104647047817707
OA,wwealg999i,p0p100,2003,0.137944623827934
OA,wwealg999i,p0p100,2004,0.181270122528076
OA,wwealg999i,p0p100,2005,0.224615544080734
OA,wwealg999i,p0p100,2006,0.260447770357132
OA,wwealg999i,p0p100,2007,0.285798311233521
OA,wwealg999i,p0p100,2008,0.316853374242783
OA,wwealg999i,p0p100,2009,0.330302089452743
OA,wwealg999i,p0p100,2010,0.371477156877518
OA,wwealg999i,p0p100,2011,0.361856758594513
OA,wwealg999i,p0p100,2012,0.353460997343063
OA,wwealg999i,p0p100,2013,0.36307093501091
OA,wwealg999i,p0p100,2014,0.37057009339332603
OA,wwealg999i,p0p100,2015,0.280112385749817
OA,wwealg999i,p0p100,2016,0.225805327296257
OA,wwealg999i,p0p100,2017,0.217345222830772
OA,wwealg999i,p0p100,2018,0.247727394104004
OA,wwealg999i,p0p100,2019,0.230945020914078
OA,wwealg999i,p0p100,2020,0.214687377214432
OA,wwealg999i,p0p100,2021,0.206860139966011
OA-MER,wwealg999i,p0p100,1995,0.0864513218402863
OA-MER,wwealg999i,p0p100,1996,0.0968782678246498
OA-MER,wwealg999i,p0p100,1997,0.100392155349255
OA-MER,wwealg999i,p0p100,1998,0.0901921540498734
OA-MER,wwealg999i,p0p100,1999,0.0653358623385429
OA-MER,wwealg999i,p0p100,2000,0.0602116584777832
OA-MER,wwealg999i,p0p100,2001,0.0791816636919975
OA-MER,wwealg999i,p0p100,2002,0.103528939187527
OA-MER,wwealg999i,p0p100,2003,0.136586174368858
OA-MER,wwealg999i,p0p100,2004,0.179112479090691
OA-MER,wwealg999i,p0p100,2005,0.220999583601952
OA-MER,wwealg999i,p0p100,2006,0.254908919334412
OA-MER,wwealg999i,p0p100,2007,0.278324753046036
OA-MER,wwealg999i,p0p100,2008,0.308732122182846
OA-MER,wwealg999i,p0p100,2009,0.32151597738266
OA-MER,wwealg999i,p0p100,2010,0.362210661172867
OA-MER,wwealg999i,p0p100,2011,0.35476893186569203
OA-MER,wwealg999i,p0p100,2012,0.346030831336975
OA-MER,wwealg999i,p0p100,2013,0.355152666568756
OA-MER,wwealg999i,p0p100,2014,0.359793245792389
OA-MER,wwealg999i,p0p100,2015,0.269658505916596
OA-MER,wwealg999i,p0p100,2016,0.213609576225281
OA-MER,wwealg999i,p0p100,2017,0.207428619265556
OA-MER,wwealg999i,p0p100,2018,0.237816572189331
OA-MER,wwealg999i,p0p100,2019,0.223344922065735
OA-MER,wwealg999i,p0p100,2020,0.206578895449638
OA-MER,wwealg999i,p0p100,2021,0.198805093765259
OB,wwealg999i,p0p100,1995,2.20632863044739
OB,wwealg999i,p0p100,1996,2.20729660987854
OB,wwealg999i,p0p100,1997,2.21454668045044
OB,wwealg999i,p0p100,1998,2.33645296096802
OB,wwealg999i,p0p100,1999,2.25827264785767
OB,wwealg999i,p0p100,2000,2.24266028404236
OB,wwealg999i,p0p100,2001,2.28174638748169
OB,wwealg999i,p0p100,2002,2.29559254646301
OB,wwealg999i,p0p100,2003,2.35567450523377
OB,wwealg999i,p0p100,2004,2.37598729133606
OB,wwealg999i,p0p100,2005,2.45672392845154
OB,wwealg999i,p0p100,2006,2.53892040252686
OB,wwealg999i,p0p100,2007,2.5814220905304
OB,wwealg999i,p0p100,2008,2.69345307350159
OB,wwealg999i,p0p100,2009,2.76491832733154
OB,wwealg999i,p0p100,2010,2.65443563461304
OB,wwealg999i,p0p100,2011,2.69991159439087
OB,wwealg999i,p0p100,2012,2.75282883644104
OB,wwealg999i,p0p100,2013,2.79479360580444
OB,wwealg999i,p0p100,2014,2.85487937927246
OB,wwealg999i,p0p100,2015,2.88041949272156
OB,wwealg999i,p0p100,2016,2.89562153816223
OB,wwealg999i,p0p100,2017,2.90271306037903
OB,wwealg999i,p0p100,2018,2.92524886131287
OB,wwealg999i,p0p100,2019,2.9849328994751
OB,wwealg999i,p0p100,2020,3.11154532432556
OB,wwealg999i,p0p100,2021,3.08394598960877
OB-MER,wwealg999i,p0p100,1995,2.1681272983551
OB-MER,wwealg999i,p0p100,1996,2.16601467132568
OB-MER,wwealg999i,p0p100,1997,2.17188906669617
OB-MER,wwealg999i,p0p100,1998,2.30285859107971
OB-MER,wwealg999i,p0p100,1999,2.2126247882843
OB-MER,wwealg999i,p0p100,2000,2.19249367713928
OB-MER,wwealg999i,p0p100,2001,2.23585081100464
OB-MER,wwealg999i,p0p100,2002,2.25552177429199
OB-MER,wwealg999i,p0p100,2003,2.32457709312439
OB-MER,wwealg999i,p0p100,2004,2.34966588020325
OB-MER,wwealg999i,p0p100,2005,2.43843579292297
OB-MER,wwealg999i,p0p100,2006,2.52849626541138
OB-MER,wwealg999i,p0p100,2007,2.57647800445557
OB-MER,wwealg999i,p0p100,2008,2.68279790878296
OB-MER,wwealg999i,p0p100,2009,2.7553243637085
OB-MER,wwealg999i,p0p100,2010,2.65474820137024
OB-MER,wwealg999i,p0p100,2011,2.69192004203796
OB-MER,wwealg999i,p0p100,2012,2.74076271057129
OB-MER,wwealg999i,p0p100,2013,2.77312159538269
OB-MER,wwealg999i,p0p100,2014,2.82228112220764
OB-MER,wwealg999i,p0p100,2015,2.83946061134338
OB-MER,wwealg999i,p0p100,2016,2.85698819160461
OB-MER,wwealg999i,p0p100,2017,2.87180233001709
OB-MER,wwealg999i,p0p100,2018,2.90234398841858
OB-MER,wwealg999i,p0p100,2019,2.96948885917664
OB-MER,wwealg999i,p0p100,2020,3.10956716537476
OB-MER,wwealg999i,p0p100,2021,3.08219623565674
OC,wwealg999i,p0p100,1995,0.658879518508911
OC,wwealg999i,p0p100,1996,0.64731901884079
OC,wwealg999i,p0p100,1997,0.650065779685974
OC,wwealg999i,p0p100,1998,0.656787514686584
OC,wwealg999i,p0p100,1999,0.687446177005768
OC,wwealg999i,p0p100,2000,0.724425137042999
OC,wwealg999i,p0p100,2001,0.786592721939087
OC,wwealg999i,p0p100,2002,0.789703369140625
OC,wwealg999i,p0p100,2003,0.776694118976593
OC,wwealg999i,p0p100,2004,0.787911593914032
OC,wwealg999i,p0p100,2005,0.817598402500153
OC,wwealg999i,p0p100,2006,0.875368118286133
OC,wwealg999i,p0p100,2007,0.942568600177765
OC,wwealg999i,p0p100,2008,0.960037052631378
OC,wwealg999i,p0p100,2009,0.951133191585541
OC,wwealg999i,p0p100,2010,0.915682792663574
OC,wwealg999i,p0p100,2011,0.902569174766541
OC,wwealg999i,p0p100,2012,0.883459091186523
OC,wwealg999i,p0p100,2013,0.873774170875549
OC,wwealg999i,p0p100,2014,0.882895350456238
OC,wwealg999i,p0p100,2015,0.903362989425659
OC,wwealg999i,p0p100,2016,0.915181338787079
OC,wwealg999i,p0p100,2017,0.926474153995514
OC,wwealg999i,p0p100,2018,0.939216315746307
OC,wwealg999i,p0p100,2019,0.713500022888184
OC,wwealg999i,p0p100,2020,0.690303385257721
OC,wwealg999i,p0p100,2021,0.687394678592682
OC-MER,wwealg999i,p0p100,1995,0.657954454421997
OC-MER,wwealg999i,p0p100,1996,0.646082818508148
OC-MER,wwealg999i,p0p100,1997,0.649004340171814
OC-MER,wwealg999i,p0p100,1998,0.658023178577423
OC-MER,wwealg999i,p0p100,1999,0.692070841789246
OC-MER,wwealg999i,p0p100,2000,0.731553971767426
OC-MER,wwealg999i,p0p100,2001,0.790082693099976
OC-MER,wwealg999i,p0p100,2002,0.796838104724884
OC-MER,wwealg999i,p0p100,2003,0.784667134284973
OC-MER,wwealg999i,p0p100,2004,0.799146234989166
OC-MER,wwealg999i,p0p100,2005,0.832356750965118
OC-MER,wwealg999i,p0p100,2006,0.895330190658569
OC-MER,wwealg999i,p0p100,2007,0.967747211456299
OC-MER,wwealg999i,p0p100,2008,0.985500931739807
OC-MER,wwealg999i,p0p100,2009,0.985140919685364
OC-MER,wwealg999i,p0p100,2010,0.947352468967438
OC-MER,wwealg999i,p0p100,2011,0.927960991859436
OC-MER,wwealg999i,p0p100,2012,0.910834014415741
OC-MER,wwealg999i,p0p100,2013,0.914250552654266
OC-MER,wwealg999i,p0p100,2014,0.940512180328369
OC-MER,wwealg999i,p0p100,2015,0.975778579711914
OC-MER,wwealg999i,p0p100,2016,0.993643462657928
OC-MER,wwealg999i,p0p100,2017,1.0084832906723
OC-MER,wwealg999i,p0p100,2018,1.02006447315216
OC-MER,wwealg999i,p0p100,2019,0.781184196472168
OC-MER,wwealg999i,p0p100,2020,0.7787264585495
OC-MER,wwealg999i,p0p100,2021,0.776781499385834
OD,wwealg999i,p0p100,1995,0.156833186745644
OD,wwealg999i,p0p100,1996,0.170509666204452
OD,wwealg999i,p0p100,1997,0.193946570158005
OD,wwealg999i,p0p100,1998,0.198454469442368
OD,wwealg999i,p0p100,1999,0.180334433913231
OD,wwealg999i,p0p100,2000,0.193154484033585
OD,wwealg999i,p0p100,2001,0.229015916585922
OD,wwealg999i,p0p100,2002,0.233566239476204
OD,wwealg999i,p0p100,2003,0.227561011910439
OD,wwealg999i,p0p100,2004,0.283999115228653
OD,wwealg999i,p0p100,2005,0.330542504787445
OD,wwealg999i,p0p100,2006,0.375740706920624
OD,wwealg999i,p0p100,2007,0.420447468757629
OD,wwealg999i,p0p100,2008,0.447733163833618
OD,wwealg999i,p0p100,2009,0.445362478494644
OD,wwealg999i,p0p100,2010,0.438603013753891
OD,wwealg999i,p0p100,2011,0.42570298910141
OD,wwealg999i,p0p100,2012,0.419782131910324
OD,wwealg999i,p0p100,2013,0.405293762683868
OD,wwealg999i,p0p100,2014,0.37883073091507
OD,wwealg999i,p0p100,2015,0.351452738046646
OD,wwealg999i,p0p100,2016,0.310447782278061
OD,wwealg999i,p0p100,2017,0.258364319801331
OD,wwealg999i,p0p100,2018,0.202634021639824
OD,wwealg999i,p0p100,2019,0.147163674235344
OD,wwealg999i,p0p100,2020,0.107928082346916
OD,wwealg999i,p0p100,2021,0.0497012361884117
OD-MER,wwealg999i,p0p100,1995,0.201405361294746
OD-MER,wwealg999i,p0p100,1996,0.214777484536171
OD-MER,wwealg999i,p0p100,1997,0.238050445914268
OD-MER,wwealg999i,p0p100,1998,0.243624791502953
OD-MER,wwealg999i,p0p100,1999,0.229445233941078
OD-MER,wwealg999i,p0p100,2000,0.244947716593742
OD-MER,wwealg999i,p0p100,2001,0.279651433229446
OD-MER,wwealg999i,p0p100,2002,0.283254474401474
OD-MER,wwealg999i,p0p100,2003,0.277923107147217
OD-MER,wwealg999i,p0p100,2004,0.332775741815567
OD-MER,wwealg999i,p0p100,2005,0.37972816824913
OD-MER,wwealg999i,p0p100,2006,0.42236739397049
OD-MER,wwealg999i,p0p100,2007,0.462895303964615
OD-MER,wwealg999i,p0p100,2008,0.487528145313263
OD-MER,wwealg999i,p0p100,2009,0.485039532184601
OD-MER,wwealg999i,p0p100,2010,0.477121859788895
OD-MER,wwealg999i,p0p100,2011,0.463674753904343
OD-MER,wwealg999i,p0p100,2012,0.458122611045837
OD-MER,wwealg999i,p0p100,2013,0.442664057016373
OD-MER,wwealg999i,p0p100,2014,0.415026515722275
OD-MER,wwealg999i,p0p100,2015,0.385105013847351
OD-MER,wwealg999i,p0p100,2016,0.33936396241188
OD-MER,wwealg999i,p0p100,2017,0.281728625297546
OD-MER,wwealg999i,p0p100,2018,0.218723863363266
OD-MER,wwealg999i,p0p100,2019,0.156757980585098
OD-MER,wwealg999i,p0p100,2020,0.113038964569569
OD-MER,wwealg999i,p0p100,2021,0.0383831299841404
OE,wwealg999i,p0p100,1995,0.442998230457306
OE,wwealg999i,p0p100,1996,0.461444109678268
OE,wwealg999i,p0p100,1997,0.508439958095551
OE,wwealg999i,p0p100,1998,0.530210733413696
OE,wwealg999i,p0p100,1999,0.535670936107635
OE,wwealg999i,p0p100,2000,0.548331022262573
OE,wwealg999i,p0p100,2001,0.557666778564453
OE,wwealg999i,p0p100,2002,0.557531654834747
OE,wwealg999i,p0p100,2003,0.617011845111847
OE,wwealg999i,p0p100,2004,0.651486158370972
OE,wwealg999i,p0p100,2005,0.692029476165771
OE,wwealg999i,p0p100,2006,0.737441182136536
OE,wwealg999i,p0p100,2007,0.774316668510437
OE,wwealg999i,p0p100,2008,0.770620226860046
OE,wwealg999i,p0p100,2009,0.78333306312561
OE,wwealg999i,p0p100,2010,0.756373226642609
OE,wwealg999i,p0p100,2011,0.71323424577713
OE,wwealg999i,p0p100,2012,0.749826073646545
OE,wwealg999i,p0p100,2013,0.771417558193207
OE,wwealg999i,p0p100,2014,0.777940571308136
OE,wwealg999i,p0p100,2015,0.790179431438446
OE,wwealg999i,p0p100,2016,0.695314705371857
OE,wwealg999i,p0p100,2017,0.641957342624664
OE,wwealg999i,p0p100,2018,0.648406207561493
OE,wwealg999i,p0p100,2019,0.622332453727722
OE,wwealg999i,p0p100,2020,0.59246438741684
OE,wwealg999i,p0p100,2021,0.609280228614807
OE-MER,wwealg999i,p0p100,1995,0.291053265333176
OE-MER,wwealg999i,p0p100,1996,0.310296773910523
OE-MER,wwealg999i,p0p100,1997,0.361089318990707
OE-MER,wwealg999i,p0p100,1998,0.381150782108307
OE-MER,wwealg999i,p0p100,1999,0.386764764785767
OE-MER,wwealg999i,p0p100,2000,0.408441454172134
OE-MER,wwealg999i,p0p100,2001,0.417259335517883
OE-MER,wwealg999i,p0p100,2002,0.408973753452301
OE-MER,wwealg999i,p0p100,2003,0.452078253030777
OE-MER,wwealg999i,p0p100,2004,0.48649650812149
OE-MER,wwealg999i,p0p100,2005,0.521503746509552
OE-MER,wwealg999i,p0p100,2006,0.563823521137238
OE-MER,wwealg999i,p0p100,2007,0.59356963634491
OE-MER,wwealg999i,p0p100,2008,0.597825825214386
OE-MER,wwealg999i,p0p100,2009,0.598345458507538
OE-MER,wwealg999i,p0p100,2010,0.574349939823151
OE-MER,wwealg999i,p0p100,2011,0.568543016910553
OE-MER,wwealg999i,p0p100,2012,0.587638020515442
OE-MER,wwealg999i,p0p100,2013,0.609097599983215
OE-MER,wwealg999i,p0p100,2014,0.61624562740325906
OE-MER,wwealg999i,p0p100,2015,0.616507709026337
OE-MER,wwealg999i,p0p100,2016,0.5274538397789
OE-MER,wwealg999i,p0p100,2017,0.47940269112587
OE-MER,wwealg999i,p0p100,2018,0.490510672330856
OE-MER,wwealg999i,p0p100,2019,0.464650750160217
OE-MER,wwealg999i,p0p100,2020,0.445004940032959
OE-MER,wwealg999i,p0p100,2021,0.447652906179428
OH,wwealg999i,p0p100,1995,-0.0593872554600239
OH,wwealg999i,p0p100,1996,-0.0366302952170372
OH,wwealg999i,p0p100,1997,-0.0389943346381187
OH,wwealg999i,p0p100,1998,-9.943852201104e-4
OH,wwealg999i,p0p100,1999,0.053322147578001
OH,wwealg999i,p0p100,2000,0.0525783039629459
OH,wwealg999i,p0p100,2001,0.0508647970855236
OH,wwealg999i,p0p100,2002,0.0433831624686718
OH,wwealg999i,p0p100,2003,0.0430835075676441
OH,wwealg999i,p0p100,2004,0.0480438061058521
OH,wwealg999i,p0p100,2005,0.061328511685133
OH,wwealg999i,p0p100,2006,0.0568740852177143
OH,wwealg999i,p0p100,2007,0.0558818019926548
OH,wwealg999i,p0p100,2008,0.0587306320667267
OH,wwealg999i,p0p100,2009,0.0395245142281055
OH,wwealg999i,p0p100,2010,0.0330380648374557
OH,wwealg999i,p0p100,2011,0.0313486754894257
OH,wwealg999i,p0p100,2012,0.0185052249580622
OH,wwealg999i,p0p100,2013,0.0196970924735069
OH,wwealg999i,p0p100,2014,0.029851857572794
OH,wwealg999i,p0p100,2015,0.0182943269610405
OH,wwealg999i,p0p100,2016,0.0023289534728974
OH,wwealg999i,p0p100,2017,-0.0099800219759345
OH,wwealg999i,p0p100,2018,-0.0307540949434042
OH,wwealg999i,p0p100,2019,-0.0494467131793499
OH,wwealg999i,p0p100,2020,-0.0912635922431946
OH,wwealg999i,p0p100,2021,-0.128705784678459
OH-MER,wwealg999i,p0p100,1995,0.0093784527853131
OH-MER,wwealg999i,p0p100,1996,0.0335425212979317
OH-MER,wwealg999i,p0p100,1997,0.0396024323999882
OH-MER,wwealg999i,p0p100,1998,0.0678272396326065
OH-MER,wwealg999i,p0p100,1999,0.104178130626678
OH-MER,wwealg999i,p0p100,2000,0.105485208332539
OH-MER,wwealg999i,p0p100,2001,0.105328589677811
OH-MER,wwealg999i,p0p100,2002,0.0957455486059189
OH-MER,wwealg999i,p0p100,2003,0.0995650142431259
OH-MER,wwealg999i,p0p100,2004,0.11024135351181
OH-MER,wwealg999i,p0p100,2005,0.132013991475105
OH-MER,wwealg999i,p0p100,2006,0.139209643006325
OH-MER,wwealg999i,p0p100,2007,0.146291956305504
OH-MER,wwealg999i,p0p100,2008,0.15049184858799
OH-MER,wwealg999i,p0p100,2009,0.137408003211021
OH-MER,wwealg999i,p0p100,2010,0.136191740632057
OH-MER,wwealg999i,p0p100,2011,0.133501753211021
OH-MER,wwealg999i,p0p100,2012,0.121514447033405
OH-MER,wwealg999i,p0p100,2013,0.121837332844734
OH-MER,wwealg999i,p0p100,2014,0.12974251806736
OH-MER,wwealg999i,p0p100,2015,0.119622059166431
OH-MER,wwealg999i,p0p100,2016,0.101652927696705
OH-MER,wwealg999i,p0p100,2017,0.0920167937874794
OH-MER,wwealg999i,p0p100,2018,0.0752453580498695
OH-MER,wwealg999i,p0p100,2019,0.0653570592403412
OH-MER,wwealg999i,p0p100,2020,0.0389508605003357
OH-MER,wwealg999i,p0p100,2021,0.002743803197518
OI,wwealg999i,p0p100,1995,-0.0367901660501957
OI,wwealg999i,p0p100,1996,-0.0059790923260152
OI,wwealg999i,p0p100,1997,0.0100132524967194
OI,wwealg999i,p0p100,1998,0.020389249548316
OI,wwealg999i,p0p100,1999,0.0653673484921455
OI,wwealg999i,p0p100,2000,0.0987783223390579
OI,wwealg999i,p0p100,2001,0.109482362866402
OI,wwealg999i,p0p100,2002,0.127224609255791
OI,wwealg999i,p0p100,2003,0.165796890854836
OI,wwealg999i,p0p100,2004,0.213415086269379
OI,wwealg999i,p0p100,2005,0.267214089632034
OI,wwealg999i,p0p100,2006,0.334557086229324
OI,wwealg999i,p0p100,2007,0.3731489777565
OI,wwealg999i,p0p100,2008,0.377439618110657
OI,wwealg999i,p0p100,2009,0.374388217926025
OI,wwealg999i,p0p100,2010,0.408576399087906
OI,wwealg999i,p0p100,2011,0.401496052742004
OI,wwealg999i,p0p100,2012,0.378799676895142
OI,wwealg999i,p0p100,2013,0.351859480142593
OI,wwealg999i,p0p100,2014,0.337311953306198
OI,wwealg999i,p0p100,2015,0.315164148807526
OI,wwealg999i,p0p100,2016,0.306622475385666
OI,wwealg999i,p0p100,2017,0.293398350477219
OI,wwealg999i,p0p100,2018,0.262085765600205
OI,wwealg999i,p0p100,2019,0.22846257686615
OI,wwealg999i,p0p100,2020,0.238041266798973
OI,wwealg999i,p0p100,2021,0.218982025980949
OI-MER,wwealg999i,p0p100,1995,0.057354129850864403
OI-MER,wwealg999i,p0p100,1996,0.0897843241691589
OI-MER,wwealg999i,p0p100,1997,0.118347994983196
OI-MER,wwealg999i,p0p100,1998,0.141473263502121
OI-MER,wwealg999i,p0p100,1999,0.191141441464424
OI-MER,wwealg999i,p0p100,2000,0.220121085643768
OI-MER,wwealg999i,p0p100,2001,0.230698704719544
OI-MER,wwealg999i,p0p100,2002,0.250841319561005
OI-MER,wwealg999i,p0p100,2003,0.291213870048523
OI-MER,wwealg999i,p0p100,2004,0.34086486697197
OI-MER,wwealg999i,p0p100,2005,0.393747359514237
OI-MER,wwealg999i,p0p100,2006,0.465505450963974
OI-MER,wwealg999i,p0p100,2007,0.499257802963257
OI-MER,wwealg999i,p0p100,2008,0.489114463329315
OI-MER,wwealg999i,p0p100,2009,0.481358766555786
OI-MER,wwealg999i,p0p100,2010,0.528043329715729
OI-MER,wwealg999i,p0p100,2011,0.516459226608276
OI-MER,wwealg999i,p0p100,2012,0.491578280925751
OI-MER,wwealg999i,p0p100,2013,0.461308717727661
OI-MER,wwealg999i,p0p100,2014,0.446849077939987
OI-MER,wwealg999i,p0p100,2015,0.418936908245087
OI-MER,wwealg999i,p0p100,2016,0.413481891155243
OI-MER,wwealg999i,p0p100,2017,0.399766832590103
OI-MER,wwealg999i,p0p100,2018,0.356788337230682
OI-MER,wwealg999i,p0p100,2019,0.310959845781326
OI-MER,wwealg999i,p0p100,2020,0.330118864774704
OI-MER,wwealg999i,p0p100,2021,0.312266051769257
OJ,wwealg999i,p0p100,1995,-0.0203265808522701
OJ,wwealg999i,p0p100,1996,0.0615138188004494
OJ,wwealg999i,p0p100,1997,0.0977781936526299
OJ,wwealg999i,p0p100,1998,0.0494975559413433
OJ,wwealg999i,p0p100,1999,0.0357705913484097
OJ,wwealg999i,p0p100,2000,0.131849750876427
OJ,wwealg999i,p0p100,2001,0.157857358455658
OJ,wwealg999i,p0p100,2002,0.24685275554657
OJ,wwealg999i,p0p100,2003,0.284758061170578
OJ,wwealg999i,p0p100,2004,0.342186123132706
OJ,wwealg999i,p0p100,2005,0.432979673147201
OJ,wwealg999i,p0p100,2006,0.537280380725861
OJ,wwealg999i,p0p100,2007,0.609539091587067
OJ,wwealg999i,p0p100,2008,0.640174746513367
OJ,wwealg999i,p0p100,2009,0.627009093761444
OJ,wwealg999i,p0p100,2010,0.606162488460541
OJ,wwealg999i,p0p100,2011,0.60116583108902
OJ,wwealg999i,p0p100,2012,0.582347095012665
OJ,wwealg999i,p0p100,2013,0.56979900598526
OJ,wwealg999i,p0p100,2014,0.56114250421524
OJ,wwealg999i,p0p100,2015,0.50672459602356
OJ,wwealg999i,p0p100,2016,0.439547002315521
OJ,wwealg999i,p0p100,2017,0.395925581455231
OJ,wwealg999i,p0p100,2018,0.358742922544479
OJ,wwealg999i,p0p100,2019,0.318643063306809
OJ,wwealg999i,p0p100,2020,0.288255721330643
OJ,wwealg999i,p0p100,2021,0.271080225706101
OJ-MER,wwealg999i,p0p100,1995,0.364472895860672
OJ-MER,wwealg999i,p0p100,1996,0.452478021383286
OJ-MER,wwealg999i,p0p100,1997,0.474889755249023
OJ-MER,wwealg999i,p0p100,1998,0.404972225427628
OJ-MER,wwealg999i,p0p100,1999,0.422211349010467
OJ-MER,wwealg999i,p0p100,2000,0.470180183649063
OJ-MER,wwealg999i,p0p100,2001,0.511251091957092
OJ-MER,wwealg999i,p0p100,2002,0.514329731464386
OJ-MER,wwealg999i,p0p100,2003,0.433945745229721
OJ-MER,wwealg999i,p0p100,2004,0.279990524053574
OJ-MER,wwealg999i,p0p100,2005,0.220657840371132
OJ-MER,wwealg999i,p0p100,2006,0.285824626684189
OJ-MER,wwealg999i,p0p100,2007,0.319292068481445
OJ-MER,wwealg999i,p0p100,2008,0.334565967321396
OJ-MER,wwealg999i,p0p100,2009,0.391996651887894
OJ-MER,wwealg999i,p0p100,2010,0.360050767660141
OJ-MER,wwealg999i,p0p100,2011,0.35711333155632
OJ-MER,wwealg999i,p0p100,2012,0.341679513454437
OJ-MER,wwealg999i,p0p100,2013,0.332764804363251
OJ-MER,wwealg999i,p0p100,2014,0.314136356115341
OJ-MER,wwealg999i,p0p100,2015,0.279338091611862
OJ-MER,wwealg999i,p0p100,2016,0.225553408265114
OJ-MER,wwealg999i,p0p100,2017,0.162782460451126
OJ-MER,wwealg999i,p0p100,2018,0.151430949568749
OJ-MER,wwealg999i,p0p100,2019,0.229037761688232
OJ-MER,wwealg999i,p0p100,2020,0.212136939167976
OJ-MER,wwealg999i,p0p100,2021,0.192534878849983
OM,wwealg999i,p0p100,1995,0.400782287120819
OM,wwealg999i,p0p100,1996,0.427479743957519
OM,wwealg999i,p0p100,1997,0.448384672403336
OM,wwealg999i,p0p100,1998,0.432395875453949
OM,wwealg999i,p0p100,1999,0.438942849636078
OM,wwealg999i,p0p100,2000,0.494121581315994
OM,wwealg999i,p0p100,2001,0.545635163784027
OM,wwealg999i,p0p100,2002,0.603704869747162
OM,wwealg999i,p0p100,2003,0.652842998504639
OM,wwealg999i,p0p100,2004,0.689531862735748
OM,wwealg999i,p0p100,2005,0.750273525714874
OM,wwealg999i,p0p100,2006,0.805606544017792
OM,wwealg999i,p0p100,2007,0.839843451976776
OM,wwealg999i,p0p100,2008,0.881803750991821
OM,wwealg999i,p0p100,2009,0.900085091590881
OM,wwealg999i,p0p100,2010,0.901345610618591
OM,wwealg999i,p0p100,2011,0.914580225944519
OM,wwealg999i,p0p100,2012,0.915646910667419
OM,wwealg999i,p0p100,2013,0.93299013376236
OM,wwealg999i,p0p100,2014,0.916873931884766
OM,wwealg999i,p0p100,2015,0.909870743751526
OM,wwealg999i,p0p100,2016,0.899576187133789
OM,wwealg999i,p0p100,2017,0.883927047252655
OM,wwealg999i,p0p100,2018,0.866483390331268
OM,wwealg999i,p0p100,2019,0.854192435741425
OM,wwealg999i,p0p100,2020,0.840074062347412
OM,wwealg999i,p0p100,2021,0.826119422912598
PA,wwealg999i,p0p100,1995,-0.568067669868469
PA,wwealg999i,p0p100,1996,-0.533099830150604
PA,wwealg999i,p0p100,1997,-0.502965867519379
PA,wwealg999i,p0p100,1998,-0.483844250440597
PA,wwealg999i,p0p100,1999,-0.49432784318924
PA,wwealg999i,p0p100,2000,-0.478143751621246
PA,wwealg999i,p0p100,2001,-0.480532258749008
PA,wwealg999i,p0p100,2002,-0.4572514295578
PA,wwealg999i,p0p100,2003,-0.452636361122131
PA,wwealg999i,p0p100,2004,-0.438926428556442
PA,wwealg999i,p0p100,2005,-0.433418691158295
PA,wwealg999i,p0p100,2006,-0.39983919262886
PA,wwealg999i,p0p100,2007,-0.31329682469368
PA,wwealg999i,p0p100,2008,-0.240203231573105
PA,wwealg999i,p0p100,2009,-0.216777309775353
PA,wwealg999i,p0p100,2010,-0.230088442564011
PA,wwealg999i,p0p100,2011,-0.214382290840149
PA,wwealg999i,p0p100,2012,-0.212701201438904
PA,wwealg999i,p0p100,2013,-0.21432201564312
PA,wwealg999i,p0p100,2014,-0.244191810488701
PA,wwealg999i,p0p100,2015,-0.25349760055542
PA,wwealg999i,p0p100,2016,-0.269840270280838
PA,wwealg999i,p0p100,2017,-0.279006659984589
PA,wwealg999i,p0p100,2018,-0.316200256347656
PA,wwealg999i,p0p100,2019,-0.354282170534134
PA,wwealg999i,p0p100,2020,-0.433257162570953
PA,wwealg999i,p0p100,2021,-0.44969180226326
PE,wwealg999i,p0p100,1995,0.301002651453018
PE,wwealg999i,p0p100,1996,0.318797200918198
PE,wwealg999i,p0p100,1997,0.352402716875076
PE,wwealg999i,p0p100,1998,0.368397146463394
PE,wwealg999i,p0p100,1999,0.369914948940277
PE,wwealg999i,p0p100,2000,0.388988792896271
PE,wwealg999i,p0p100,2001,0.41488641500473
PE,wwealg999i,p0p100,2002,0.444653421640396
PE,wwealg999i,p0p100,2003,0.473723530769348
PE,wwealg999i,p0p100,2004,0.517831861972809
PE,wwealg999i,p0p100,2005,0.559753715991974
PE,wwealg999i,p0p100,2006,0.602378010749817
PE,wwealg999i,p0p100,2007,0.631745874881744
PE,wwealg999i,p0p100,2008,0.659081518650055
PE,wwealg999i,p0p100,2009,0.673085927963257
PE,wwealg999i,p0p100,2010,0.677270472049713
PE,wwealg999i,p0p100,2011,0.675862193107605
PE,wwealg999i,p0p100,2012,0.670216143131256
PE,wwealg999i,p0p100,2013,0.662884891033173
PE,wwealg999i,p0p100,2014,0.657879650592804
PE,wwealg999i,p0p100,2015,0.651773452758789
PE,wwealg999i,p0p100,2016,0.643928289413452
PE,wwealg999i,p0p100,2017,0.636176645755768
PE,wwealg999i,p0p100,2018,0.631319403648376
PE,wwealg999i,p0p100,2019,0.62504655122757
PE,wwealg999i,p0p100,2020,0.611114025115967
PE,wwealg999i,p0p100,2021,0.596790671348572
PF,wwealg999i,p0p100,1995,0.118737280368805
