country,variable,percentile,year,value
GB,wwealp999i,p0p100,1948,4.10469055175781
GB,wwealp999i,p0p100,1949,3.89615321159363
GB,wwealp999i,p0p100,1950,3.86841583251953
GB,wwealp999i,p0p100,1951,3.88602185249329
GB,wwealp999i,p0p100,1952,3.66508674621582
GB,wwealp999i,p0p100,1953,3.48776960372925
GB,wwealp999i,p0p100,1954,3.37601494789123
GB,wwealp999i,p0p100,1955,3.31849956512451
GB,wwealp999i,p0p100,1956,3.27554273605347
GB,wwealp999i,p0p100,1957,3.2121114730835
GB,wwealp999i,p0p100,1958,3.21433854103088
GB,wwealp999i,p0p100,1959,3.25911450386047
GB,wwealp999i,p0p100,1960,3.29938054084778
GB,wwealp999i,p0p100,1961,3.27627444267273
GB,wwealp999i,p0p100,1962,3.35782432556152
GB,wwealp999i,p0p100,1963,3.46835112571716
GB,wwealp999i,p0p100,1964,3.49914622306824
GB,wwealp999i,p0p100,1965,3.35949659347534
GB,wwealp999i,p0p100,1966,3.31927108764648
GB,wwealp999i,p0p100,1967,3.31102252006531
GB,wwealp999i,p0p100,1968,3.32132983207703
GB,wwealp999i,p0p100,1969,3.28335475921631
GB,wwealp999i,p0p100,1970,3.30471658706665
GB,wwealp999i,p0p100,1971,3.37746477127075
GB,wwealp999i,p0p100,1972,3.53797268867493
GB,wwealp999i,p0p100,1973,3.62106847763061
GB,wwealp999i,p0p100,1974,3.6102180480957
GB,wwealp999i,p0p100,1975,3.65257334709167
GB,wwealp999i,p0p100,1976,3.22438025474548
GB,wwealp999i,p0p100,1977,3.1496479511261
GB,wwealp999i,p0p100,1978,3.24168920516968
GB,wwealp999i,p0p100,1979,3.50791454315186
GB,wwealp999i,p0p100,1980,3.55267000198364
GB,wwealp999i,p0p100,1981,3.37040901184082
GB,wwealp999i,p0p100,1982,3.39989566802979
GB,wwealp999i,p0p100,1983,3.5120108127594
GB,wwealp999i,p0p100,1984,3.61416816711426
GB,wwealp999i,p0p100,1985,3.74292373657227
GB,wwealp999i,p0p100,1986,3.95863175392151
GB,wwealp999i,p0p100,1987,4.27568864822388
GB,wwealp999i,p0p100,1988,4.63207626342773
GB,wwealp999i,p0p100,1989,4.7671685218811
GB,wwealp999i,p0p100,1990,4.60493135452271
GB,wwealp999i,p0p100,1991,4.42048454284668
GB,wwealp999i,p0p100,1992,4.42314672470093
GB,wwealp999i,p0p100,1993,4.58489847183228
GB,wwealp999i,p0p100,1994,4.52020406723022
GB,wwealp999i,p0p100,1995,4.28201818466187
GB,wwealp999i,p0p100,1996,4.41801691055298
GB,wwealp999i,p0p100,1997,4.53735637664795
GB,wwealp999i,p0p100,1998,4.80070114135742
GB,wwealp999i,p0p100,1999,4.95018148422241
GB,wwealp999i,p0p100,2000,5.16356182098389
GB,wwealp999i,p0p100,2001,5.14031505584717
GB,wwealp999i,p0p100,2002,5.16651964187622
GB,wwealp999i,p0p100,2003,5.32084321975708
GB,wwealp999i,p0p100,2004,5.47828578948975
GB,wwealp999i,p0p100,2005,5.66018056869507
GB,wwealp999i,p0p100,2006,5.7743968963623
GB,wwealp999i,p0p100,2007,5.86795806884766
GB,wwealp999i,p0p100,2008,5.3694543838501
GB,wwealp999i,p0p100,2009,5.04802989959717
GB,wwealp999i,p0p100,2010,5.51849746704102
GB,wwealp999i,p0p100,2011,5.51747226715088
GB,wwealp999i,p0p100,2012,5.74501705169678
GB,wwealp999i,p0p100,2013,5.69660139083862
GB,wwealp999i,p0p100,2014,5.88749551773071
GB,wwealp999i,p0p100,2015,6.12006139755249
GB,wwealp999i,p0p100,2016,6.264235496521
GB,wwealp999i,p0p100,2017,6.31466102600098
GB,wwealp999i,p0p100,2018,6.18769216537476
GB,wwealp999i,p0p100,2019,6.22479343414307
GB,wwealp999i,p0p100,2020,6.51094913482666
GB,wwealp999i,p0p100,2021,6.50595188140869
GD,wwealp999i,p0p100,1995,0.393683254718781
GD,wwealp999i,p0p100,1996,0.381645560264587
GD,wwealp999i,p0p100,1997,0.352838277816773
GD,wwealp999i,p0p100,1998,0.406895995140076
GD,wwealp999i,p0p100,1999,0.397521942853928
GD,wwealp999i,p0p100,2000,0.33218464255333
GD,wwealp999i,p0p100,2001,0.334407895803451
GD,wwealp999i,p0p100,2002,0.402168154716492
GD,wwealp999i,p0p100,2003,0.451664417982101
GD,wwealp999i,p0p100,2004,0.512122869491577
GD,wwealp999i,p0p100,2005,0.574095666408539
GD,wwealp999i,p0p100,2006,0.531918048858643
GD,wwealp999i,p0p100,2007,0.496424436569214
GD,wwealp999i,p0p100,2008,0.475769013166428
GD,wwealp999i,p0p100,2009,0.379134058952331
GD,wwealp999i,p0p100,2010,0.328461289405823
GD,wwealp999i,p0p100,2011,0.261663228273392
GD,wwealp999i,p0p100,2012,0.227169543504715
GD,wwealp999i,p0p100,2013,0.249174669384956
GD,wwealp999i,p0p100,2014,0.292146146297455
GD,wwealp999i,p0p100,2015,0.377858549356461
GD,wwealp999i,p0p100,2016,0.680777072906494
GD,wwealp999i,p0p100,2017,0.937640488147736
GD,wwealp999i,p0p100,2018,0.949409961700439
GD,wwealp999i,p0p100,2019,0.975931882858276
GD,wwealp999i,p0p100,2020,1.02816355228424
GD,wwealp999i,p0p100,2021,1.09417021274567
GE,wwealp999i,p0p100,1995,3.21568393707275
GE,wwealp999i,p0p100,1996,2.79002523422241
GE,wwealp999i,p0p100,1997,2.66997385025024
GE,wwealp999i,p0p100,1998,2.57907009124756
GE,wwealp999i,p0p100,1999,2.46764183044434
GE,wwealp999i,p0p100,2000,2.32519578933716
GE,wwealp999i,p0p100,2001,2.22861170768738
GE,wwealp999i,p0p100,2002,2.11317682266235
GE,wwealp999i,p0p100,2003,2.01802325248718
GE,wwealp999i,p0p100,2004,1.90012192726135
GE,wwealp999i,p0p100,2005,1.80769896507263
GE,wwealp999i,p0p100,2006,1.68040084838867
GE,wwealp999i,p0p100,2007,1.57269835472107
GE,wwealp999i,p0p100,2008,1.47108364105225
GE,wwealp999i,p0p100,2009,1.37936353683472
GE,wwealp999i,p0p100,2010,1.33650684356689
GE,wwealp999i,p0p100,2011,1.30281364917755
GE,wwealp999i,p0p100,2012,1.2409029006958
GE,wwealp999i,p0p100,2013,1.19697105884552
GE,wwealp999i,p0p100,2014,1.14148128032684
GE,wwealp999i,p0p100,2015,1.02800595760346
GE,wwealp999i,p0p100,2016,0.881245136260986
GE,wwealp999i,p0p100,2017,0.875799238681793
GE,wwealp999i,p0p100,2018,0.916248202323914
GE,wwealp999i,p0p100,2019,0.965245544910431
GE,wwealp999i,p0p100,2020,0.950066924095154
GE,wwealp999i,p0p100,2021,1.01343774795532
GH,wwealp999i,p0p100,1995,1.73852646350861
GH,wwealp999i,p0p100,1996,1.73065102100372
GH,wwealp999i,p0p100,1997,1.72646248340607
GH,wwealp999i,p0p100,1998,1.72782719135284
GH,wwealp999i,p0p100,1999,1.73471188545227
GH,wwealp999i,p0p100,2000,1.70297205448151
GH,wwealp999i,p0p100,2001,1.71406221389771
GH,wwealp999i,p0p100,2002,1.75749826431274
GH,wwealp999i,p0p100,2003,1.77935302257538
GH,wwealp999i,p0p100,2004,1.85203635692596
GH,wwealp999i,p0p100,2005,1.89887464046478
GH,wwealp999i,p0p100,2006,1.88939940929413
GH,wwealp999i,p0p100,2007,1.89419102668762
GH,wwealp999i,p0p100,2008,1.89692115783691
GH,wwealp999i,p0p100,2009,1.90531826019287
GH,wwealp999i,p0p100,2010,1.93338358402252
GH,wwealp999i,p0p100,2011,1.96482717990875
GH,wwealp999i,p0p100,2012,1.99180769920349
GH,wwealp999i,p0p100,2013,2.01979327201843
GH,wwealp999i,p0p100,2014,2.05193734169006
GH,wwealp999i,p0p100,2015,2.07490730285644
GH,wwealp999i,p0p100,2016,2.11313104629517
GH,wwealp999i,p0p100,2017,2.17563986778259
GH,wwealp999i,p0p100,2018,2.23002457618713
GH,wwealp999i,p0p100,2019,2.2964813709259
GH,wwealp999i,p0p100,2020,2.36114048957825
GH,wwealp999i,p0p100,2021,2.42923927307129
GL,wwealp999i,p0p100,1995,1.80067586898804
GL,wwealp999i,p0p100,1996,1.83679914474487
GL,wwealp999i,p0p100,1997,1.87596583366394
GL,wwealp999i,p0p100,1998,1.91165006160736
GL,wwealp999i,p0p100,1999,1.95079553127289
GL,wwealp999i,p0p100,2000,1.99031579494476
GL,wwealp999i,p0p100,2001,2.03020024299622
GL,wwealp999i,p0p100,2002,2.07458567619324
GL,wwealp999i,p0p100,2003,2.11421203613281
GL,wwealp999i,p0p100,2004,2.15073871612549
GL,wwealp999i,p0p100,2005,2.21067047119141
GL,wwealp999i,p0p100,2006,2.2598078250885
GL,wwealp999i,p0p100,2007,2.2966673374176
GL,wwealp999i,p0p100,2008,2.35219097137451
GL,wwealp999i,p0p100,2009,2.36890053749085
GL,wwealp999i,p0p100,2010,2.43194127082825
GL,wwealp999i,p0p100,2011,2.48535108566284
GL,wwealp999i,p0p100,2012,2.54145979881287
GL,wwealp999i,p0p100,2013,2.57354831695557
GL,wwealp999i,p0p100,2014,2.64207458496094
GL,wwealp999i,p0p100,2015,2.68983721733093
GL,wwealp999i,p0p100,2016,2.75705194473267
GL,wwealp999i,p0p100,2017,2.82523107528686
GL,wwealp999i,p0p100,2018,2.88215517997742
GL,wwealp999i,p0p100,2019,2.96332168579102
GL,wwealp999i,p0p100,2020,3.03883361816406
GL,wwealp999i,p0p100,2021,3.11547422409058
GM,wwealp999i,p0p100,1995,2.86107683181763
GM,wwealp999i,p0p100,1996,2.81863331794739
GM,wwealp999i,p0p100,1997,2.87898015975952
GM,wwealp999i,p0p100,1998,2.86687660217285
GM,wwealp999i,p0p100,1999,2.93383169174194
GM,wwealp999i,p0p100,2000,2.88278579711914
GM,wwealp999i,p0p100,2001,2.86647367477417
GM,wwealp999i,p0p100,2002,2.80077719688415
GM,wwealp999i,p0p100,2003,2.76196360588074
GM,wwealp999i,p0p100,2004,2.61014342308044
GM,wwealp999i,p0p100,2005,2.60821223258972
GM,wwealp999i,p0p100,2006,2.53114151954651
GM,wwealp999i,p0p100,2007,2.4504292011261
GM,wwealp999i,p0p100,2008,2.456627368927
GM,wwealp999i,p0p100,2009,2.4349148273468
GM,wwealp999i,p0p100,2010,2.41485381126404
GM,wwealp999i,p0p100,2011,2.32742309570312
GM,wwealp999i,p0p100,2012,2.30615305900574
GM,wwealp999i,p0p100,2013,2.26859831809998
GM,wwealp999i,p0p100,2014,2.22093892097473
GM,wwealp999i,p0p100,2015,2.22601675987244
GM,wwealp999i,p0p100,2016,2.25279498100281
GM,wwealp999i,p0p100,2017,2.27728176116943
GM,wwealp999i,p0p100,2018,2.30832409858704
GM,wwealp999i,p0p100,2019,2.31190204620361
GM,wwealp999i,p0p100,2020,2.36573886871338
GM,wwealp999i,p0p100,2021,2.42974185943604
GN,wwealp999i,p0p100,1995,2.24838662147522
GN,wwealp999i,p0p100,1996,2.26219415664673
GN,wwealp999i,p0p100,1997,2.24210023880005
GN,wwealp999i,p0p100,1998,2.24401998519898
GN,wwealp999i,p0p100,1999,2.25194835662842
GN,wwealp999i,p0p100,2000,2.26068687438965
GN,wwealp999i,p0p100,2001,2.2815945148468
GN,wwealp999i,p0p100,2002,2.27965831756592
GN,wwealp999i,p0p100,2003,2.20729470252991
GN,wwealp999i,p0p100,2004,2.24447202682495
GN,wwealp999i,p0p100,2005,2.26295638084412
GN,wwealp999i,p0p100,2006,2.25601005554199
GN,wwealp999i,p0p100,2007,2.29446601867676
GN,wwealp999i,p0p100,2008,2.31160998344421
GN,wwealp999i,p0p100,2009,2.34034252166748
GN,wwealp999i,p0p100,2010,2.36499404907227
GN,wwealp999i,p0p100,2011,2.3726818561554
GN,wwealp999i,p0p100,2012,2.40075826644898
GN,wwealp999i,p0p100,2013,2.44319200515747
GN,wwealp999i,p0p100,2014,2.4750120639801
GN,wwealp999i,p0p100,2015,2.53231930732727
GN,wwealp999i,p0p100,2016,2.69507765769958
GN,wwealp999i,p0p100,2017,2.64843893051148
GN,wwealp999i,p0p100,2018,2.72020483016968
GN,wwealp999i,p0p100,2019,2.74750256538391
GN,wwealp999i,p0p100,2020,2.81760478019714
GN,wwealp999i,p0p100,2021,2.89129972457886
GQ,wwealp999i,p0p100,1995,1.09815919399261
GQ,wwealp999i,p0p100,1996,0.966248273849487
GQ,wwealp999i,p0p100,1997,1.05140960216522
GQ,wwealp999i,p0p100,1998,0.80687415599823
GQ,wwealp999i,p0p100,1999,0.962403416633606
GQ,wwealp999i,p0p100,2000,1.10119926929474
GQ,wwealp999i,p0p100,2001,0.961688578128815
GQ,wwealp999i,p0p100,2002,0.868162870407104
GQ,wwealp999i,p0p100,2003,0.857765555381775
GQ,wwealp999i,p0p100,2004,0.807158768177032
GQ,wwealp999i,p0p100,2005,0.693087697029114
GQ,wwealp999i,p0p100,2006,0.673797130584717
GQ,wwealp999i,p0p100,2007,0.670155704021454
GQ,wwealp999i,p0p100,2008,0.608977556228638
GQ,wwealp999i,p0p100,2009,0.605027854442596
GQ,wwealp999i,p0p100,2010,0.590953886508942
GQ,wwealp999i,p0p100,2011,0.586021959781647
GQ,wwealp999i,p0p100,2012,0.599983692169189
GQ,wwealp999i,p0p100,2013,0.620010793209076
GQ,wwealp999i,p0p100,2014,0.613908350467682
GQ,wwealp999i,p0p100,2015,0.673828601837158
GQ,wwealp999i,p0p100,2016,0.699337840080261
GQ,wwealp999i,p0p100,2017,0.673197567462921
GQ,wwealp999i,p0p100,2018,0.664983749389648
GQ,wwealp999i,p0p100,2019,0.73935854434967
GQ,wwealp999i,p0p100,2020,0.793127477169037
GQ,wwealp999i,p0p100,2021,0.854799628257751
GR,wwealp999i,p0p100,1995,3.59673953056335
GR,wwealp999i,p0p100,1996,3.64488673210144
GR,wwealp999i,p0p100,1997,3.67081356048584
GR,wwealp999i,p0p100,1998,3.80784726142883
GR,wwealp999i,p0p100,1999,4.15840196609497
GR,wwealp999i,p0p100,2000,4.25309896469116
GR,wwealp999i,p0p100,2001,3.9599597454071
GR,wwealp999i,p0p100,2002,3.78383326530456
GR,wwealp999i,p0p100,2003,3.7005889415741
GR,wwealp999i,p0p100,2004,3.71053528785706
GR,wwealp999i,p0p100,2005,3.86680388450623
GR,wwealp999i,p0p100,2006,3.90782380104065
GR,wwealp999i,p0p100,2007,3.94751000404358
GR,wwealp999i,p0p100,2008,3.86500573158264
GR,wwealp999i,p0p100,2009,3.84333348274231
GR,wwealp999i,p0p100,2010,3.90274310112
GR,wwealp999i,p0p100,2011,3.94779372215271
GR,wwealp999i,p0p100,2012,3.94836044311523
GR,wwealp999i,p0p100,2013,4.14356517791748
GR,wwealp999i,p0p100,2014,4.2196855545044
GR,wwealp999i,p0p100,2015,4.17108249664307
GR,wwealp999i,p0p100,2016,4.14362764358521
GR,wwealp999i,p0p100,2017,4.10897350311279
GR,wwealp999i,p0p100,2018,4.05587768554688
GR,wwealp999i,p0p100,2019,4.08320569992065
GR,wwealp999i,p0p100,2020,4.31115007400513
GR,wwealp999i,p0p100,2021,4.35605573654175
GT,wwealp999i,p0p100,1995,1.12579572200775
GT,wwealp999i,p0p100,1996,1.1718887090683
GT,wwealp999i,p0p100,1997,1.21901166439056
GT,wwealp999i,p0p100,1998,1.25476109981537
GT,wwealp999i,p0p100,1999,1.29376518726349
GT,wwealp999i,p0p100,2000,1.34847152233124
GT,wwealp999i,p0p100,2001,1.44041967391968
GT,wwealp999i,p0p100,2002,1.49507331848145
GT,wwealp999i,p0p100,2003,1.57379305362701
GT,wwealp999i,p0p100,2004,1.63215351104736
GT,wwealp999i,p0p100,2005,1.68723607063294
GT,wwealp999i,p0p100,2006,1.7454686164856
GT,wwealp999i,p0p100,2007,1.80582964420319
GT,wwealp999i,p0p100,2008,1.85194873809814
GT,wwealp999i,p0p100,2009,1.92438876628876
GT,wwealp999i,p0p100,2010,1.97591245174408
GT,wwealp999i,p0p100,2011,2.01454854011536
GT,wwealp999i,p0p100,2012,2.04403042793274
GT,wwealp999i,p0p100,2013,2.08162331581116
GT,wwealp999i,p0p100,2014,2.11595702171326
GT,wwealp999i,p0p100,2015,2.15642309188843
GT,wwealp999i,p0p100,2016,2.21040940284729
GT,wwealp999i,p0p100,2017,2.27684307098389
GT,wwealp999i,p0p100,2018,2.34688115119934
GT,wwealp999i,p0p100,2019,2.42074346542358
GT,wwealp999i,p0p100,2020,2.49778938293457
GT,wwealp999i,p0p100,2021,2.56984782218933
GU,wwealp999i,p0p100,2002,1.1149286031723
GU,wwealp999i,p0p100,2003,1.17341411113739
GU,wwealp999i,p0p100,2004,1.23662114143372
GU,wwealp999i,p0p100,2005,1.30417609214783
GU,wwealp999i,p0p100,2006,1.37395596504211
GU,wwealp999i,p0p100,2007,1.44261014461517
GU,wwealp999i,p0p100,2008,1.50749313831329
GU,wwealp999i,p0p100,2009,1.56739890575409
GU,wwealp999i,p0p100,2010,1.62200903892517
GU,wwealp999i,p0p100,2011,1.67343044281006
GU,wwealp999i,p0p100,2012,1.72422349452972
GU,wwealp999i,p0p100,2013,1.77647793292999
GU,wwealp999i,p0p100,2014,1.83150160312653
GU,wwealp999i,p0p100,2015,1.88989782333374
GU,wwealp999i,p0p100,2016,1.95158410072327
GU,wwealp999i,p0p100,2017,2.01660847663879
GU,wwealp999i,p0p100,2018,2.08514928817749
GU,wwealp999i,p0p100,2019,2.15750169754028
GU,wwealp999i,p0p100,2020,2.23345279693604
GU,wwealp999i,p0p100,2021,2.30991053581238
GW,wwealp999i,p0p100,1995,3.31608819961548
GW,wwealp999i,p0p100,1996,3.23680448532104
GW,wwealp999i,p0p100,1997,3.18082642555237
GW,wwealp999i,p0p100,1998,3.26057505607605
GW,wwealp999i,p0p100,1999,3.27931380271912
GW,wwealp999i,p0p100,2000,3.08110857009888
GW,wwealp999i,p0p100,2001,3.03987765312195
GW,wwealp999i,p0p100,2002,2.95799899101257
GW,wwealp999i,p0p100,2003,2.9432532787323
GW,wwealp999i,p0p100,2004,2.94631862640381
GW,wwealp999i,p0p100,2005,2.98125433921814
GW,wwealp999i,p0p100,2006,3.01439499855042
GW,wwealp999i,p0p100,2007,2.94598531723023
GW,wwealp999i,p0p100,2008,3.05456781387329
GW,wwealp999i,p0p100,2009,3.11687254905701
GW,wwealp999i,p0p100,2010,3.19066882133484
GW,wwealp999i,p0p100,2011,3.22070980072021
GW,wwealp999i,p0p100,2012,3.20414590835571
GW,wwealp999i,p0p100,2013,3.14281272888184
GW,wwealp999i,p0p100,2014,3.12827682495117
GW,wwealp999i,p0p100,2015,3.22337245941162
GW,wwealp999i,p0p100,2016,3.27192163467407
GW,wwealp999i,p0p100,2017,3.31988763809204
GW,wwealp999i,p0p100,2018,3.35939311981201
GW,wwealp999i,p0p100,2019,3.42431092262268
GW,wwealp999i,p0p100,2020,3.4811735153198202
GW,wwealp999i,p0p100,2021,3.54655385017395
GY,wwealp999i,p0p100,1995,8.42618179321289
GY,wwealp999i,p0p100,1996,8.41727352142334
GY,wwealp999i,p0p100,1997,8.49745845794678
GY,wwealp999i,p0p100,1998,8.4643669128418
GY,wwealp999i,p0p100,1999,8.40630149841309
GY,wwealp999i,p0p100,2000,8.34129524230957
GY,wwealp999i,p0p100,2001,8.33028984069824
GY,wwealp999i,p0p100,2002,8.29735946655273
GY,wwealp999i,p0p100,2003,8.27296829223633
GY,wwealp999i,p0p100,2004,8.29158020019531
GY,wwealp999i,p0p100,2005,8.31806564331055
GY,wwealp999i,p0p100,2006,8.31415939331055
GY,wwealp999i,p0p100,2007,8.14760112762451
GY,wwealp999i,p0p100,2008,8.15636539459229
GY,wwealp999i,p0p100,2009,8.04451370239258
GY,wwealp999i,p0p100,2010,7.96023893356323
GY,wwealp999i,p0p100,2011,7.84684419631958
GY,wwealp999i,p0p100,2012,7.78958702087402
GY,wwealp999i,p0p100,2013,7.76409816741943
GY,wwealp999i,p0p100,2014,7.70224618911743
GY,wwealp999i,p0p100,2015,7.6685152053833
GY,wwealp999i,p0p100,2016,7.6465950012207
GY,wwealp999i,p0p100,2017,7.68635702133179
GY,wwealp999i,p0p100,2018,7.73734521865845
GY,wwealp999i,p0p100,2019,7.77603673934937
GY,wwealp999i,p0p100,2020,7.82907581329346
GY,wwealp999i,p0p100,2021,7.89233922958374
HK,wwealp999i,p0p100,1995,-0.202437356114388
HK,wwealp999i,p0p100,1996,-0.22219605743885
HK,wwealp999i,p0p100,1997,-0.105136625468731
HK,wwealp999i,p0p100,1998,0.108170583844185
HK,wwealp999i,p0p100,1999,0.12694488465786
HK,wwealp999i,p0p100,2000,0.148985758423805
HK,wwealp999i,p0p100,2001,0.27836611866951
HK,wwealp999i,p0p100,2002,0.461937606334686
HK,wwealp999i,p0p100,2003,0.690466523170471
HK,wwealp999i,p0p100,2004,0.829248249530792
HK,wwealp999i,p0p100,2005,0.925679504871368
HK,wwealp999i,p0p100,2006,1.03410148620605
HK,wwealp999i,p0p100,2007,1.06705331802368
HK,wwealp999i,p0p100,2008,1.18151879310608
HK,wwealp999i,p0p100,2009,1.52464532852173
HK,wwealp999i,p0p100,2010,1.5579085350036601
HK,wwealp999i,p0p100,2011,1.52451014518738
HK,wwealp999i,p0p100,2012,1.62414693832398
HK,wwealp999i,p0p100,2013,1.67893052101135
HK,wwealp999i,p0p100,2014,1.78371477127075
HK,wwealp999i,p0p100,2015,1.94063401222229
HK,wwealp999i,p0p100,2016,2.11655163764954
HK,wwealp999i,p0p100,2017,2.30656838417053
HK,wwealp999i,p0p100,2018,2.3606653213501
HK,wwealp999i,p0p100,2019,2.55778288841248
HK,wwealp999i,p0p100,2020,3.04649615287781
HK,wwealp999i,p0p100,2021,3.12042737007141
HN,wwealp999i,p0p100,1995,1.16455292701721
HN,wwealp999i,p0p100,1996,1.18429613113403
HN,wwealp999i,p0p100,1997,1.25149667263031
HN,wwealp999i,p0p100,1998,1.31182706356049
HN,wwealp999i,p0p100,1999,1.34592258930206
HN,wwealp999i,p0p100,2000,1.38390588760376
HN,wwealp999i,p0p100,2001,1.42783880233765
HN,wwealp999i,p0p100,2002,1.46027362346649
HN,wwealp999i,p0p100,2003,1.49036633968353
HN,wwealp999i,p0p100,2004,1.53605651855469
HN,wwealp999i,p0p100,2005,1.58533346652985
HN,wwealp999i,p0p100,2006,1.64664101600647
HN,wwealp999i,p0p100,2007,1.68445193767548
HN,wwealp999i,p0p100,2008,1.70823454856873
HN,wwealp999i,p0p100,2009,1.74048638343811
HN,wwealp999i,p0p100,2010,1.78044509887695
HN,wwealp999i,p0p100,2011,1.81546711921692
HN,wwealp999i,p0p100,2012,1.841517329216
HN,wwealp999i,p0p100,2013,1.85031402111053
HN,wwealp999i,p0p100,2014,1.86359083652496
HN,wwealp999i,p0p100,2015,1.89479827880859
HN,wwealp999i,p0p100,2016,1.93983244895935
HN,wwealp999i,p0p100,2017,2.00367569923401
HN,wwealp999i,p0p100,2018,2.05238008499146
HN,wwealp999i,p0p100,2019,2.11714720726013
HN,wwealp999i,p0p100,2020,2.17812180519104
HN,wwealp999i,p0p100,2021,2.24997878074646
HR,wwealp999i,p0p100,1995,4.62454462051392
HR,wwealp999i,p0p100,1996,4.66487979888916
HR,wwealp999i,p0p100,1997,4.33089828491211
HR,wwealp999i,p0p100,1998,4.09157514572144
HR,wwealp999i,p0p100,1999,4.12346696853638
HR,wwealp999i,p0p100,2000,3.96134090423584
HR,wwealp999i,p0p100,2001,3.93683218955994
HR,wwealp999i,p0p100,2002,3.67178916931152
HR,wwealp999i,p0p100,2003,3.57144546508789
HR,wwealp999i,p0p100,2004,3.43022036552429
HR,wwealp999i,p0p100,2005,3.28952717781067
HR,wwealp999i,p0p100,2006,3.21253132820129
HR,wwealp999i,p0p100,2007,3.14439010620117
HR,wwealp999i,p0p100,2008,3.07985591888428
HR,wwealp999i,p0p100,2009,3.20332479476929
HR,wwealp999i,p0p100,2010,3.26476788520813
HR,wwealp999i,p0p100,2011,3.27472877502441
HR,wwealp999i,p0p100,2012,3.34867405891419
HR,wwealp999i,p0p100,2013,3.37488985061646
HR,wwealp999i,p0p100,2014,3.47234177589417
HR,wwealp999i,p0p100,2015,3.47166514396667
HR,wwealp999i,p0p100,2016,3.54206252098083
HR,wwealp999i,p0p100,2017,3.55776524543762
HR,wwealp999i,p0p100,2018,3.58282804489136
HR,wwealp999i,p0p100,2019,3.62798452377319
HR,wwealp999i,p0p100,2020,3.67214393615723
HR,wwealp999i,p0p100,2021,3.71780824661255
HT,wwealp999i,p0p100,1995,1.31286442279816
HT,wwealp999i,p0p100,1996,1.33615016937256
HT,wwealp999i,p0p100,1997,1.38415694236755
HT,wwealp999i,p0p100,1998,1.42212522029877
HT,wwealp999i,p0p100,1999,1.43371760845184
HT,wwealp999i,p0p100,2000,1.42487978935242
HT,wwealp999i,p0p100,2001,1.46592736244202
HT,wwealp999i,p0p100,2002,1.48712122440338
HT,wwealp999i,p0p100,2003,1.54466593265533
HT,wwealp999i,p0p100,2004,1.59966492652893
HT,wwealp999i,p0p100,2005,1.65511667728424
HT,wwealp999i,p0p100,2006,1.72987115383148
HT,wwealp999i,p0p100,2007,1.79359424114227
HT,wwealp999i,p0p100,2008,1.84197056293488
HT,wwealp999i,p0p100,2009,1.88114285469055
HT,wwealp999i,p0p100,2010,1.94554674625397
HT,wwealp999i,p0p100,2011,1.96803891658783
HT,wwealp999i,p0p100,2012,1.98254334926605
HT,wwealp999i,p0p100,2013,2.01596140861511
HT,wwealp999i,p0p100,2014,2.05220293998718
HT,wwealp999i,p0p100,2015,2.09487223625183
HT,wwealp999i,p0p100,2016,2.14434123039246
HT,wwealp999i,p0p100,2017,2.20234990119934
HT,wwealp999i,p0p100,2018,2.26005887985229
HT,wwealp999i,p0p100,2019,2.33456373214722
HT,wwealp999i,p0p100,2020,2.40373206138611
HT,wwealp999i,p0p100,2021,2.47445464134216
HU,wwealp999i,p0p100,1995,3.22366857528686
HU,wwealp999i,p0p100,1996,3.31791591644287
HU,wwealp999i,p0p100,1997,3.38872933387756
HU,wwealp999i,p0p100,1998,3.41874265670776
HU,wwealp999i,p0p100,1999,3.56064367294311
HU,wwealp999i,p0p100,2000,3.55224084854126
HU,wwealp999i,p0p100,2001,3.48137974739075
HU,wwealp999i,p0p100,2002,3.3935911655426
HU,wwealp999i,p0p100,2003,3.34098672866821
HU,wwealp999i,p0p100,2004,3.29263401031494
HU,wwealp999i,p0p100,2005,3.32650208473206
HU,wwealp999i,p0p100,2006,3.37212610244751
HU,wwealp999i,p0p100,2007,3.47167539596558
HU,wwealp999i,p0p100,2008,3.43587279319763
HU,wwealp999i,p0p100,2009,3.59460163116455
HU,wwealp999i,p0p100,2010,3.73919034004211
HU,wwealp999i,p0p100,2011,3.81232786178589
HU,wwealp999i,p0p100,2012,3.84739756584167
HU,wwealp999i,p0p100,2013,3.7713289260864298
HU,wwealp999i,p0p100,2014,3.75410747528076
HU,wwealp999i,p0p100,2015,3.86198782920837
HU,wwealp999i,p0p100,2016,3.98141312599182
HU,wwealp999i,p0p100,2017,4.08109951019287
HU,wwealp999i,p0p100,2018,4.11778593063354
HU,wwealp999i,p0p100,2019,4.14914512634277
HU,wwealp999i,p0p100,2020,4.28021717071533
HU,wwealp999i,p0p100,2021,4.32325077056885
ID,wwealp999i,p0p100,1995,1.27836382389069
ID,wwealp999i,p0p100,1996,1.28985917568207
ID,wwealp999i,p0p100,1997,1.22648000717163
ID,wwealp999i,p0p100,1998,1.18948137760162
ID,wwealp999i,p0p100,1999,1.19034767150879
ID,wwealp999i,p0p100,2000,1.23831844329834
ID,wwealp999i,p0p100,2001,1.27375710010529
ID,wwealp999i,p0p100,2002,1.33059144020081
ID,wwealp999i,p0p100,2003,1.37261581420898
ID,wwealp999i,p0p100,2004,1.37344181537628
